tau,a,b,true_peak,measured_peak,energy,retention
0.002654605561975539,0.051522864458175645,0.053073777570204095,19.993093637122858,15.157009283682841,0.42621555477195044,0.7581122541005634
0.0025703957827688645,0.050699070827470445,0.05223360493772299,20.321230406570407,15.276395315578757,0.41960368666781733,0.7517455887237754
0.00248885731828239,0.049888448746001214,0.05140673247125014,20.65475272271813,15.393051044526848,0.4130943882595502,0.7452546758207401
0.0024099054286865953,0.04909078761526031,0.0505929496254655,20.993748975883584,15.506811945451211,0.4066860683867781,0.7386394856518742
0.002333458062281002,0.04830588020397726,0.04979204918803977,21.33830900709098,15.617511272228938,0.40037716057274825,0.7319001363715864
0.0022594357702209783,0.047533522594280536,0.049003827226872465,21.68852413188084,15.724980316433797,0.3941661226414114,0.7250369006583999
0.002187761623949552,0.046773514128719815,0.04822808303816475,22.044487164510592,15.829048687449118,0.38805143634044553,0.7180502122513558
0.002118361135248502,0.0460256573581356,0.04746461909531474,22.406292442552168,15.929544614186044,0.3820316069701278,0.7109406723592511
0.0020511621788255646,0.04528975799036206,0.046713240998621425,22.774035851893515,16.02629526853845,0.3761051630179635,0.703709055907452
0.001986094917357372,0.04456562483975033,0.045973757425785085,23.147814852150244,16.119127110589883,0.37027065579898416,0.6963563175853097
0.0019230917289101575,0.04385306977749856,0.045245980083191036,23.52772850249455,16.207866255462807,0.3645266591016235,0.6888835976556068
0.0018620871366628676,0.043151907682776526,0.04452972365796489,23.913877487907826,16.2923388615646,0.3588717688390901,0.6812922274860237
0.001803017740859568,0.042461956394631274,0.043824805770786394,24.30636414586438,16.372371539839943,0.35330460270614417,0.6735837347613188
0.001745822152920504,0.041783036664662175,0.043131046929450675,24.705292493452884,16.44779178348487,0.3478237998412041,0.6657598483338611
0.0016904409316432633,0.04111497211045221,0.042448270483164185,25.110768254943153,16.518428417414885,0.34242802049368826,0.6578225026692749
0.0016368165214278084,0.04045758916974426,0.04177630257756457,25.52289888980517,16.584112066609137,0.33711594569652353,0.6497738418433915
0.0015848931924611126,0.03981071705534971,0.04111497211045221,25.94179362118815,16.644675642274777,0.3318862769437297,0.6416162230463555
0.0015346169827992941,0.03917418771077831,0.04046411068822289,26.367563464866866,16.69995484459244,0.32673773587300825,0.6333522195497543
0.0014859356422870075,0.038547835766577186,0.03982355258298983,26.800321258663192,16.74978868061566,0.3216690639532532,0.6249846230929526
0.0014387985782558451,0.03793149849736819,0.039193134690384705,27.240181692350433,16.79401999570602,0.3166790221769109,0.6165164456455187
0.0013931568029453036,0.03732501577957206,0.038572696488026685,27.68726133804845,16.83249601669297,0.3117663907571123,0.6079509205036968
0.0013489628825916532,0.036728230049808464,0.037962079994648706,28.141678681117774,16.86506890475489,0.30692996882950196,0.5992915026803588
0.0013061708881318417,0.03614098626396133,0.037361129729871094,28.60355415156057,16.89159631582742,0.30216857415869464,0.5905418685497809
0.0012647363474711508,0.03556313185689853,0.03676969267461168,29.073010155937194,16.911941966159215,0.2974810428492841,0.5817059147109167
0.001224616199265049,0.03499451670283573,0.03618761823212291,29.550171109806357,16.925976200455015,0.29286622906133625,0.5727877560356344
0.0011857687481671595,0.03443499307633384,0.03561475818964548,30.035163470697928,16.933576559875288,0.2883230047302943,0.5637917228716119
0.0011481536214968829,0.033884415613920256,0.03505096668066929,30.528115771626688,16.93462834700151,0.28385025929123114,0.5547223573732913
0.0011117317272815908,0.033342641276323484,0.034496100147791496,31.029158655156355,16.929025184729742,0.2794468994073764,0.5455844089384136
0.001076465213629835,0.032809529311311904,0.03395001730616289,31.538424908022446,16.91666956592482,0.2751118487028589,0.5363828287322528
0.0010423174293933035,0.03228494121712634,0.03341257910751256,32.05604949632364,16.897473390555877,0.27084404749959,0.5271227632866542
0.0010092528860766844,0.031768740706497704,0.032883648704742405,32.58216960129045,16.871358486942704,0.26664245255823465,0.5178095471663893
0.0009772372209558102,0.031260793671239545,0.03236309141708179,33.116924655641235,16.838257113675507,0.26250603682319434,0.5084486947011013
0.000946237161365793,0.03076096814740708,0.03185077469579416,33.660456380534605,16.798112438728477,0.2584337891715516,0.4990458907872266
0.0009162204901219992,0.030269134281013046,0.031346568090426165,34.21290882312861,16.75087899227364,0.2544247141659058,0.48960698077065323
0.0008871560120379609,0.029785164294291896,0.030850343215591422,34.77442839475607,16.696523089716823,0.25047783181104477,0.4801379594275267
0.0008590135215053951,0.029308932452503197,0.030361973718279794,35.34516390972677,16.635023221524296,0.2465921773143898,0.4706449590674112
0.0008317637711026709,0.028840315031266057,0.029881335245684426,35.92526662476617,16.566370406487774,0.24276680085015884,0.4611342367899713
0.0008053784411990669,0.028379190284415566,0.029408305413537877,36.514890279101685,16.490568505187998,0.23900076732718603,0.4516121609333147
0.0007798301105232585,0.02792543841237338,0.02894276377494963,37.11419113520676,16.407634490563936,0.23529315616034469,0.4420851967591326
0.0007550922276654341,0.02747894153102397,0.02848459178973692,37.72332802021352,16.317598672675526,0.23164306104551521,0.43255989142665163
0.0007311390834834172,0.027039583641088435,0.02803367279424094,38.34246236800548,16.220504874962916,0.2280495897380448,0.42304285831412775
0.000707945784384138,0.0266072505979881,0.02758989197162103,38.971758262000606,16.116410559553426,0.22451186383464264,0.4135407607530945
0.0006854882264526614,0.02618183008218985,0.027153136322618947,39.61138247863707,16.005386899447696,0.2210290185586601,0.404060295246691
