radius,total_true,total_filtered,broad_true
0.00033754628560855724,0.16691648864202893,5.428467888117289e-05,5.565197406116065e-05
0.0003393647005714513,0.1678146615569016,5.4577118989181175e-05,5.595178000347379e-05
0.0003411929116219288,0.16871765630068725,5.487113451806951e-05,5.625320104757539e-05
0.0003430309715330549,0.16962549857702414,5.516673395487796e-05,5.655624589427284e-05
0.00034487893336219213,0.17053821422360058,5.546392583236772e-05,5.6860923291246213e-05
0.0003467368504525317,0.17145582921280497,5.576271872926735e-05,5.7167242033300774e-05
0.0003486047764346319,0.17237836965237807,5.6063121270520185e-05,5.7475210962620583e-05
0.00035048276522796796,0.17330586178606913,5.636514212753364e-05,5.778483896902408e-05
0.0003523708710424873,0.17423833199429256,5.666879001842921e-05,5.809613499022046e-05
0.0003542691483801755,0.17517580679478836,5.697407370829443e-05,5.8409108012067866e-05
0.00035617765203662906,0.17611831284328403,5.728100200943578e-05,5.8723767068832694e-05
0.0003580964371026362,0.17706587693415854,5.758958378163285e-05,5.904012124345022e-05
0.00036002555896576835,0.1780185260011096,5.789982793239435e-05,5.9358179667786985e-05
0.00036196507331197786,0.1789762871178221,5.8211743417215065e-05,5.9677951522904277e-05
0.00036391503612720705,0.17993918749864038,5.852533923983453e-05,5.99994460393233e-05
0.00036587550369900334,0.18090725449924105,5.884062445249691e-05,6.032267249729159e-05
0.0003678465326181431,0.18188051561730872,5.9157608156212045e-05,6.0647640227050625e-05
0.00036982817978026625,0.18285899849321408,5.9476299501018364e-05,6.0974358609105406e-05
0.0003718205023875192,0.18384273091069522,5.979670768624714e-05,6.130283707449535e-05
0.00037382355795020537,0.18483174079753925,6.0118841960787876e-05,6.163308510506629e-05
0.0003758374042884443,0.185826056226267,6.044271162335513e-05,6.196511223374414e-05
0.00037786209953384224,0.18682570541482052,6.076832602275721e-05,6.229892804481033e-05
0.00037989770213116904,0.18783071672725196,6.109569455816589e-05,6.263454217417819e-05
0.0003819442708400464,0.1888411186744155,6.142482667938777e-05,6.297196430967133e-05
0.0003840018647366436,0.18985693991466052,6.175573188713715e-05,6.331120419130323e-05
0.0003860705432153815,0.19087820925452698,6.208841973331002e-05,6.365227161155826e-05
0.0003881503659906486,0.19190495564944382,6.242289982125996e-05,6.399517641567441e-05
0.00039024139309852383,0.19293720820442875,6.275918180607532e-05,6.433992850192753e-05
0.0003923436848985106,0.1939749961747907,6.309727539485802e-05,6.468653782191715e-05
0.0003944573020752785,0.19501834896683393,6.343719034700364e-05,6.503501438085362e-05
0.00039658230564041427,0.19606729613856383,6.37789364744831e-05,6.53853682378468e-05
0.00039871875693418395,0.19712186740039578,6.412252364212594e-05,6.573760950619661e-05
0.000400866717627303,0.19818209261586556,6.446796176790505e-05,6.609174835368488e-05
0.0004030262497227174,0.19924800180234212,6.481526082322318e-05,6.644779500286897e-05
0.00040519741555739274,0.20031962513174167,6.516443083320047e-05,6.680575973137676e-05
0.00040738027780411304,0.20139699293124422,6.551548187696399e-05,6.716565287220324e-05
0.0004095748994732902,0.2024801356840118,6.586842408793849e-05,6.752748481400881e-05
0.00041178134391478414,0.20356908402990995,6.622326765413931e-05,6.789126600141941e-05
0.00041399967481973044,0.20466386876622925,6.658002281846622e-05,6.82570069353278e-05
0.00041622995622237787,0.20576452084840954,6.69386998789989e-05,6.86247181731965e-05
0.00041847225250193833,0.2068710713907666,6.729930918929455e-05,6.899441032936289e-05
0.0004207266283844442,0.20798355166721977,6.76618611586865e-05,6.936609407534539e-05
0.000422993148944618,0.2091019931120227,6.80263662525849e-05,6.97397801401516e-05
0.00042527187960775015,0.21022642732049462,6.83928349927788e-05,7.01154793105881e-05
0.00042756288615158645,0.21135688604975358,6.876127795773955e-05,7.049320243157147e-05
0.0004298662347082281,0.2124934012194522,6.913170578292651e-05,7.087296040644165e-05
0.0004321819917660401,0.2136360049125147,6.950412916109387e-05,7.125476419727652e-05
0.00043451022417157143,0.21478472937587625,6.987855884259945e-05,7.163862482520853e-05
0.0004368509991314841,0.2159396070212232,7.025500563571496e-05,7.20245533707427e-05
0.0004392043842144921,0.2171006704257346,7.063348040693789e-05,7.241256097407639e-05
0.000441570447353313,0.2182679523328273,7.101399408130523e-05,7.28026588354209e-05
0.00044394925684662824,0.21944148565290036,7.139655764270883e-05,7.319485821532485e-05
0.000446340881361056,0.22062130346408335,7.178118213421268e-05,7.358917043499931e-05
0.0004487453899331323,0.22180743901298433,7.216787865837142e-05,7.398560687664454e-05
0.0004511628519713028,0.22299992571543964,7.255665837755079e-05,7.438417898377829e-05
0.00045359333725792755,0.224198797157266,7.294753251424994e-05,7.47848982615664e-05
0.000456036915951296,0.22540408709501425,7.334051235142553e-05,7.518777627715494e-05
0.0004584936585876513,0.2266158294567233,7.373560923281727e-05,7.559282466000405e-05
0.0004609636360832256,0.22783405834267573,7.413283456327527e-05,7.600005510222343e-05
0.0004634469197362884,0.22905880802615597,7.453219980908937e-05,7.640947935891006e-05
0.00046594358122920373,0.2302901129542082,7.49337164983201e-05,7.682110924848748e-05
0.00046845369263050067,0.2315280077483972,7.533739622113158e-05,7.723495665304702e-05
0.00047097732639695295,0.23277252720556915,7.574325063012597e-05,7.76510335186907e-05
0.0004735145553756692,0.2340237062986133,7.615129144067965e-05,7.806935185587595e-05
0.00047606545280619756,0.23528158017722656,7.656153043128173e-05,7.848992373976247e-05
0.00047863009232263854,0.23654618416867743,7.697397944387373e-05,7.891276131056069e-05
0.00048120854795577207,0.23781755377857278,7.738865038419175e-05,7.933787677388235e-05
0.0004838008941351937,0.23909572469162402,7.780555522210996e-05,7.976528240109285e-05
0.0004864072056914619,0.24038073277241462,7.8224705991986e-05,8.019499052966511e-05
0.0004890275578582594,0.24167261406616938,7.86461147930085e-05,8.062701356353608e-05
0.0004916620262745646,0.24297140479952387,7.90697937895463e-05,8.106136397346454e-05
0.0004943106869868353,0.24427714138129553,7.949575521149971e-05,8.149805429739142e-05
0.0004969736164512043,0.24558986040325487,7.992401135465347e-05,8.19370971408015e-05
0.000499650891535684,0.2469095986408966,8.035457458103147e-05,8.237850517708711e-05
0.0005023425895223872,0.2482363930542135,8.078745731925378e-05,8.282229114791409e-05
0.0005050487881097585,0.24957028078846996,8.122267206489555e-05,8.326846786358985e-05
0.0005077695654148161,0.25091129917497595,8.166023138084749e-05,8.371704820343296e-05
0.0005105049999754065,0.2522594857318613,8.210014789767855e-05,8.416804511614469e-05
0.0005132551707524716,0.25361487816485095,8.254243431400055e-05,8.46214716201831e-05
0.0005160201571323283,0.25497751436804067,8.298710339683455e-05,8.50773408041386e-05
0.0005188000389289609,0.2563474324246738,8.343416798197985e-05,8.553566582711213e-05
0.0005215948963863245,0.2577246706079168,8.388364097438423e-05,8.599645991909476e-05
0.0005244048101806597,0.2591092673816354,8.433553534851615e-05,8.645973638134936e-05
0.0005272298614228232,0.2605012614011725,8.478986414873977e-05,8.692550858679498e-05
0.0005300701316606284,0.26190069151412393,8.524664048969115e-05,8.739378998039248e-05
0.0005329257028812002,0.2633075967611169,8.570587755665712e-05,8.786459407953311e-05
0.0005357966575133417,0.26472201637658627,8.61675886059558e-05,8.83379344744284e-05
0.0005386830784299113,0.26614398978955095,8.663178696531886e-05,8.881382482850228e-05
0.0005415850489502172,0.26757355662439153,8.709848603427676e-05,8.929227887878577e-05
0.0005445026528424215,0.2690107567016267,8.75676992845452e-05,8.977331043631344e-05
0.0005474359743259593,0.27045563003869005,8.803944026041427e-05,9.025693338652208e-05
0.0005503850980739695,0.2719082168507059,8.85137225791394e-05,9.074316168965168e-05
0.0005533501092157371,0.27336855755126427,8.899055993133395e-05,9.123200938114794e-05
0.000556331093339152,0.2748366927531967,8.946996608136494e-05,9.172349057206777e-05
0.0005593281364931807,0.27631266326935133,8.995195486775024e-05,9.221761944948669e-05
0.0005623413251903491,0.2777965101133665,9.043654020355811e-05,9.271441027690829e-05
0.0005653707464092384,0.27928827450044297,9.092373607680839e-05,9.321387739467563e-05
0.0005684164875969977,0.28078799784811775,9.141355655087671e-05,9.371603522038559e-05
0.0005714786366718672,0.2822957217770348,9.190601576490029e-05,9.422089824930477e-05
0.0005745572820257175,0.2838114881117167,9.240112793418618e-05,9.472848105478832e-05
0.0005776525125266004,0.28533533888133294,9.289890735062162e-05,9.523879828870027e-05
0.0005807644175213123,0.2868673163204686,9.339936838308618e-05,9.575186468183634e-05
0.0005838930868379759,0.2884074628698917,9.390252547786707e-05,9.626769504434953e-05
0.000587038610788631,0.2899558211773188,9.44083931590757e-05,9.678630426617723e-05
0.0005902010801718441,0.2915124340981798,9.491698602906745e-05,9.730770731747158e-05
0.0005933805862753281,0.2930773446963805,9.542831876886275e-05,9.783191924903126e-05
0.0005965772208785755,0.29465059624506323,9.594240613857093e-05,9.835895519273568e-05
0.0005997910762555101,0.2962322322273671,9.645926297781635e-05,9.888883036198226e-05
0.0006030222451771493,0.2978222963371848,9.697890420616667e-05,9.94215600521252e-05
0.000606270820914284,0.29942083247992,9.750134482356384e-05,9.995715964091741e-05
0.0006095368972401694,0.30102788477323944,9.802659991075683e-05,0.00010049564458895419
0.0006128205684332303,0.3026434975478243,9.855468462973675e-05,0.00010103703044011922
0.0006161219292797849,0.3042677153481204,9.908561422417474e-05,0.00010158133282203363
0.0006194410750767818,0.3059005829330856,9.96194040198623e-05,0.00010212856744650716
0.0006227781016345465,0.30754214527693186,0.00010015606942515297,0.00010267875010999123
0.0006261331052795528,0.30919244756987013,0.00010069562593140794,0.00010323189669403561
0.0006295061828571981,0.31085153521884673,0.00010123808911344241,0.00010378802316574613
0.0006328974317346013,0.31251945384828084,0.0001017834746299756,0.00010434714557824592
0.0006363069498034147,0.31419624930079815,0.00010233179822408294,0.00010490928007113909
0.0006397348354826482,0.31588196763796045,0.00010288307572365023,0.00010547444287097622
0.0006431811877215091,0.31757665514099215,0.00010343732304183035,0.00010604265029172273
0.0006466461060022604,0.3192803583115045,0.00010399455617750303,0.00010661391873522997
0.0006501296903430909,0.320993123872215,0.00010455479121573623,0.0001071882646917086
0.0006536320413010046,0.32271499876766535,0.00010511804432825101,0.00010776570474020477
0.0006571532599747219,0.3244460301649328,0.00010568433177388798,0.00010834625554907864
0.0006606934480075965,0.3261862654543387,0.00010625366989907648,0.00010892993387648515
0.0006642527075905514,0.32793575225015403,0.00010682607513830673,0.00010951675657085817
0.0006678311414650278,0.3296945383912994,0.000107401564014604,0.0001101067405713966
0.0006714288529259523,0.3314626719420421,0.00010798015314000592,0.00011069990290855373
0.0006750459458247177,0.3332402011926869,0.00010856185921604179,0.00011129626070452852
0.0006786825245721792,0.33502717466026277,0.00010914669903421439,0.00011189583117375975
0.0006823386941416697,0.3368236410892054,0.00010973468947648501,0.000112498631623423
0.0006860145600720319,0.3386296494520356,0.000110325847515761,0.00011310467945393064
0.0006897102284706604,0.34044524895002887,0.00011092019021638508,0.00011371399215943345
0.0006934258060165695,0.3422704890138849,0.00011151773473462851,0.0001143265873283263
0.000697161399963468,0.3441054193043861,0.00011211849831918592,0.00011494248264375515
0.0007009171181428577,0.3459500897130549,0.00011272249831167329,0.0001155616958841279
0.0007046930689671467,0.3478045503628035,0.00011332975214712883,0.0001161842449236277
0.0007084893614327781,0.3496688516085774,0.000113940277354516,0.00011681014773272878
0.0007123061051233742,0.3515430440379918,0.00011455409155722936,0.0001174394223787148
0.0007161434102129027,0.353427178471964,0.00011517121247360356,0.00011807208702620095
0.0007200013874688547,0.3553213059653375,0.00011579165791742454,0.00011870815993765782
0.0007238801482554448,0.35722547780750036,0.00011641544579844417,0.00011934765947393907
0.0007277798045368242,0.3591397455229956,0.00011704259412289695,0.0001199906040948112
0.000731700468880311,0.36106416087212423,0.00011767312099401953,0.00012063701235948601
0.0007356422544596422,0.3629987758515422,0.00011830704461257366,0.00012128690292715696
0.0007396052750582382,0.3649436426948487,0.00011894438327737135,0.00012194029455753718
0.0007435896450724907,0.36689881387316814,0.00011958515538580337,0.00012259720611140177
0.0007475954795150624,0.36886434209572216,0.00012022937943437018,0.00012325765655113165
0.000751622894018206,0.37084028031039346,0.00012087707401921541,0.0001239216649412608
0.0007556720048371034,0.3728266817042831,0.00012152825783666321,0.00012458925044902692
0.0007597429288532233,0.37482359970425866,0.00012218294968375796,0.0001252604323449249
0.0007638357835776907,0.3768310879774905,0.0001228411684588063,0.00012593523000326237
0.0007679506871546845,0.37884920043198406,0.0001235029331619234,0.00012661366290271986
0.0007720877583648422,0.38087799121709737,0.0001241682628955807,0.00012729575062691222
0.0007762471166286919,0.38291751472405267,0.00012483717686515765,0.00012798151286495433
0.0007804288820100999,0.38496782558643744,0.00012550969437949625,0.0001286709694120296
0.0007846331752197358,0.3870289786806942,0.00012618583485145846,0.00012936414016996125
0.0007888601176185548,0.3891010291265998,0.00012686561779848586,0.0001300610451477865
0.0007931098312213034,0.3911840322877356,0.0001275490628431638,0.00013076170446233446
0.0007973824387000403,0.39327804377194536,0.0001282361897137875,0.0001314661383388066
0.0008016780633876789,0.3953831194317837,0.0001289270182449317,0.00013217436711136096
0.0008059968292815471,0.397499315364951,0.00012962156837802318,0.00013288641122369908
0.0008103388610469637,0.399626687914716,0.00013031986016191608,0.00013360229122965535
0.0008147042840208405,0.40176529367033015,0.00013102191375347088,0.00013432202779379125
0.0008190932242152977,0.4039151894674252,0.00013172774941813627,0.00013504564169199122
0.0008235058083213045,0.40607643238840224,0.0001324373875305341,0.0001357731538120629
0.0008279421637123345,0.40824907976280445,0.0001331508485750477,0.00013650458515433996
0.0008324024184480401,0.4104331891676773,0.00013386815314641258,0.00013723995683228768
0.0008368867012779515,0.4126288184279167,0.00013458932195031142,0.00013797929007311306
0.0008413951416451956,0.41483602561660377,0.000135314375803972,0.00013872260621837772
0.0008459278696902259,0.4170548690553206,0.00013604333563676716,0.00013946992672461299
0.0008504850162545869,0.4192854073144591,0.00013677622249082022,0.00014022127316394058
0.000855066712884684,0.42152769921350736,0.00013751305752161117,0.00014097666722469405
0.0008596730918355844,0.42378180382132585,0.00013825386199858793,0.0001417361307120455
0.0008643042860748356,0.4260477804564073,0.0001389986573057806,0.0001424996855486351
0.0008689604292863019,0.42832568868711907,0.00013974746494241827,0.00014326735377520372
0.0008736416558740224,0.43061558833192976,0.00014050030652354952,0.00014403915755122897
0.0008783481009660925,0.4329175394596203,0.0001412572037806668,0.00014481511915556507
0.0008830799004185631,0.4352316023894771,0.00014201817856233324,0.00014559526098708575
0.0008878371908193647,0.437557837691469,0.00014278325283481383,0.00014637960556533133
0.0008926201094922486,0.439896306186405,0.00014355244868270945,0.00014716817553115836
0.0008974287945007491,0.4422470689460737,0.0001443257883095938,0.00014796099364739295
0.0009022633846521709,0.4446101872933663,0.00014510329403865472,0.00014875808279948827
0.0009071240195015951,0.4469857228023785,0.00014588498831333865,0.00014955946599618482
0.0009120108393559096,0.4493737372984954,0.00014667089369799845,0.00015036516637017508
0.0009169239852778577,0.4517742928584543,0.00014746103287854487,0.00015117520717877105
0.0009218635990901077,0.4541874518103874,0.0001482554286631007,0.00015198961180457504
0.0009268298233793494,0.45661327673384594,0.00014905410398265975,0.00015280840375615518
0.0009318228015004121,0.45905183045980313,0.0001498570818917492,0.00015363160666872447
0.0009368426775803963,0.46150317607063196,0.00015066438556909388,0.00015445924430482167
0.0009418895965228418,0.46396737690006695,0.00015147603831828658,0.00015529134055499883
0.0009469637040119037,0.4664444965331375,0.00015229206356845987,0.0001561279194385096
0.0009520651465165605,0.46893459880608246,0.00015311248487496256,0.0001569690051040032
0.0009571940712948441,0.47143774780624115,0.00015393732592004032,0.0001578146218302215
0.0009623506263980887,0.4739540078719186,0.00015476661051351849,0.00015866479402669995
0.0009675349606752022,0.47648344359222655,0.00015560036259348954,0.0001595195462344715
0.0009727472237769661,0.47902611980690213,0.00015643860622700434,0.00016037890312677576
0.000977987566160353,0.4815821016060984,0.0001572813656107664,0.0001612428895097707
0.0009832561390928733,0.4841514543301522,0.00015812866507183119,0.00016211153032324926
0.000988553094656939,0.4867342435693229,0.0001589805290683077,0.00016298485064135897
0.000993878585754252,0.4893305351635033,0.0001598369821900642,0.00016386287567332533
0.0009992327661102207,0.4919403952019078,0.00016069804915943856,0.00016474563076418006
0.0010046157902783956,0.4945638900227283,0.0001615637548319518,0.0001656331413954924
0.0010100278136449335,0.4972010862127642,0.00016243412419702559,0.00016652543318610496
0.0010154689924330807,0.49985205060702165,0.0001633091823787036,0.00016742253189287322
0.0010209394837076807,0.5025168502882826,0.00016418895463637636,0.00016832446341140842
0.0010264394453797104,0.505195552586646,0.00016507346636551056,0.00016923125377682553
0.0010319690362108407,0.5078882250790374,0.00016596274309838287,0.0001701429291644953
0.0010375284158180126,0.5105949355886846,0.00016685681050481553,0.00017105951589079836
0.0010431177446780528,0.5133157521845658,0.00016775569439291883,0.0001719810404138869
0.0010487371841322987,0.5160507431808191,0.0001686594207098348,0.00017290752933444634
0.0010543868963912592,0.5187999771361248,0.00016956801554248696,0.00017383900939646444
0.0010600670445392994,0.5215635228530505,0.00017048150511833341,0.0001747755074880033
0.0010657777925393418,0.5243414493773599,0.0001713999158061231,0.00017571705064197468
0.001071519305237607,0.5271338259972924,0.00017232327411665827,0.0001766636660369215
0.0010772917483683638,0.5299407222427973,0.00017325160670355816,0.00017761538099780083
0.001083095288558722,0.5327622078847426,0.00017418494036403005,0.00017857222299677455
0.0010889300933334344,0.5355983529340758,0.00017512330203964127,0.0001795342196540006
0.0010947963311197363,0.5384492276409535,0.00017606671881709767,0.00018050139873843107
0.0011006941712522103,0.5413149024938315,0.00017701521792902594,0.00018147378816861428
0.0011066237839776664,0.5441954482185106,0.00017796882675475835,0.00018245141601349942
0.0011125853404600657,0.5470909357771494,0.00017892757282112474,0.00018343431049324817
0.0011185790127854515,0.5500014363672274,0.0001798914838032455,0.00018442249998004776
0.0011246049739669268,0.5529270214204771,0.00018086058752533185,0.00018541601299893175
0.0011306633979496399,0.555867762601762,0.00018183491196148796,0.00018641487822860186
0.0011367544596158085,0.558823731807919,0.00018281448523651866,0.00018741912450225635
0.0011428783347897725,0.5617950011665561,0.00018379933562674225,0.00018842878080842308
0.0011490352002430598,0.5647816430347993,0.000184789491560805,0.0001894438762917948
0.0011552252336994996,0.567783729998002,0.00018578498162050367,0.00019046444025407202
0.0011614486138403438,0.5708013348684001,0.00018678583454160894,0.0001914905021548075
0.001167705520309428,0.573834530683724,0.0001877920792146954,0.00019252209161225726
0.0011739961337183607,0.5768833907057628,0.00018880374468597651,0.00019355923840423585
0.0011803206356517297,0.579947988418874,0.00018982086015814132,0.00019460197246897498
0.001186679208672352,0.5830283975284504,0.00019084345499119896,0.00019565032390598896
0.0011930720363265337,0.5861246919593279,0.00019187155870332485,0.000196704322976942
0.0011994993031493792,0.58923694585415,0.00019290520097171407,0.00019776400010652347
0.0012059611946701094,0.5923652335716706,0.00019394441163343704,0.00019882938588332473
0.0012124578974174191,0.5955096296850076,0.0001949892206863007,0.00019990051106072242
0.0012189895989248673,0.5986702089798452,0.00019603965828971575,0.0002009774065577672
0.0012255564877362802,0.6018470464525693,0.00019709575476556542,0.00020206010346007465
0.0012321587534112046,0.6050402173083589,0.00019815754059908237,0.00020314863302072403
0.001238796586530369,0.6082497969592087,0.00019922504643972726,0.00020424302666115907
0.0012454701787011958,0.6114758610219022,0.00020029830310207484,0.00020534331597209653
0.0012521797225633227,0.6147184853159158,0.00020137734156670226,0.00020644953271443665
0.0012589254117941675,0.6179777458612679,0.0002024621929810837,0.00020756170882018052
0.0012657074411145223,0.6212537188763063,0.0002035528886604904,0.0002086798763933525
0.001272526006294166,0.6245464807754261,0.00020464946008889287,0.0002098040677109255
0.0012793813041575253,0.6278561081667319,0.00020575193891987157,0.00021093431522375438
0.0012862735325893466,0.6311826778496259,0.00020686035697752893,0.00021207065155751098
0.0012932028905404131,0.6345262668123357,0.0002079747462574089,0.00021321310951362687
0.0013001695780332913,0.6378869522293739,0.00020909513892742107,0.0002143617220702406
0.0013071737961680946,0.6412648114589216,0.00021022156732876745,0.00021551652238314812
0.0013142157471283005,0.6446599220401538,0.00021135406397687826,0.0002166775437867618
0.001321295634186575,0.6480723616904804,0.00021249266156234828,0.0002178448197950706
0.0013284136617106516,0.6515022083027268,0.00021363739295188257,0.00021901838410260963
0.0013355700351692205,0.6549495399422295,0.0002147882911892436,0.00022019827058543086
0.0013427649611378642,0.6584144348438643,0.00021594538949620552,0.00022138451330208173
0.0013499986473050245,0.661896971408997,0.00021710872127351426,0.00022257714649458925
0.0013572713024779884,0.6653972282023509,0.00021827832010184968,0.00022377620458944642
0.0013645831365889252,0.6689152839488035,0.0002194542197427968,0.00022498172219860807
0.0013719343607009374,0.6724512175300941,0.0002206364541398188,0.0002261937341204881
0.0013793251870141624,0.6760051079814585,0.00022182505741923824,0.00022741227534096576
0.0013867558288718895,0.6795770344881716,0.00022302006389122092,0.00022863738103439383
0.0013942265007667214,0.6831670763820118,0.00022422150805076686,0.00022986908656461496
0.0014017374183467708,0.6867753131376386,0.0002254294245787065,0.00023110742748598282
0.0014092887984218747,0.690401824368877,0.00022664384834270046,0.000232352439544387
0.001416880858969865,0.6940466898249228,0.00022786481439824772,0.00023360415867828676
0.0014245138191428498,0.6977099893864468,0.00022909235798969593,0.0002348626210197465
0.0014321878992735438,0.7013918030616135,0.00023032651455125958,0.00023612786289547972
0.0014399033208816342,0.7050922109820087,0.00023156731970804342,0.00023739992082789837
0.0014476603066801623,0.7088112933984603,0.00023281480927706916,0.000238678831536165
0.001455459080581967,0.7125491306767787,0.00023406901926831126,0.00023996463193725533
0.0014632998677061334,0.7163058032933826,0.0002353299858857345,0.0002412573591470212
0.0014711828943845058,0.7200813918308387,0.00023659774552834109,0.0002425570504812644
0.0014791083881682088,0.7238759769732901,0.00023787233479121946,0.00024386374345681204
0.0014870765778342203,0.7276896395017844,0.00023915379046660147,0.0002451774757926
0.0014950876933919812,0.7315224602895025,0.00024044214954492508,0.0002464982854107628
0.0015031419660900224,0.7353745202968682,0.00024173744921590057,0.00024782621043772604
0.0015112396284226541,0.7392459005665641,0.00024303972686958575,0.00024916128920530973
0.001519380914136663,0.7431366822184227,0.0002443490200974636,0.00025050356025183175
0.0015275660582380732,0.74704694644422,0.0002456653666935291,0.0002518530623232234
0.0015357952969989183,0.7509767745023406,0.00024698880465537853,0.00025320983437414503
0.0015440688679640667,0.7549262477123386,0.0002483193721853073,0.00025457391556911213
0.0015523870099580833,0.7588954474493773,0.0002496571076914129,0.00025594534528362595
0.0015607499630921114,0.762884455138544,0.0002510020497887024,0.00025732416310530874
0.001569157968770818,0.7668933522490531,0.0002523542373002086,0.0002587104088350483
0.0015776112696993501,0.7709222202883168,0.00025371370925810963,0.00026010412248814527
0.001586110109890345,0.7749711407958954,0.0002550805049048555,0.0002615053442954688
0.0015946547346709801,0.7790401953373204,0.0002564546636943023,0.0002629141147046187
0.0016032453906900418,0.7831294654977836,0.00025783622529284916,0.0002643304743810912
0.001611882325925059,0.7872390328757012,0.0002592252295805851,0.00026575446420945494
0.0016205657896894482,0.7913689790761366,0.0002606217166524383,0.0002671861252945286
0.001629296032639723,0.7955193857040963,0.00026202572681933555,0.0002686254989625704
0.0016380733067827182,0.799690334357678,0.000263437300609364,0.00027007262676246837
0.0016468978654828688,0.8038819066210865,0.00026485647876894186,0.0002715275504669407
0.0016557699634695293,0.808094184057506,0.00026628330226399527,0.00027299031207374274
0.001664689856844314,0.8123272482018208,0.00026771781228113905,0.00027446095380687677
0.0016736578030885046,0.8165811805532008,0.0002691600502288678,0.0002759395181178135
0.0016826740610704674,0.8208560625675249,0.00027061005773874885,0.0002774260476867151
0.00169173889105314,0.8251519756496655,0.00027206787666662625,0.0002789205854236695
0.0017008525547015335,0.8294690011456088,0.00027353354909382717,0.00028042317446992697
0.001710015315090288,0.8338072203344227,0.00027500711732837723,0.00028193385819914613
0.0017192274367112744,0.8381667144200707,0.0002764886239062228,0.0002834526802186473
0.0017284891854812154,0.8425475645230538,0.00027797811159245664,0.0002849796843706687
0.0017378008287493763,0.8469498516719006,0.00027947562338255494,0.0002865149147336346
0.0017471626353052696,0.8513736567944805,0.0002809812025036161,0.00028805841562342603
0.001756574875386419,0.8558190607091556,0.0002824948924156095,0.0002896102315946597
0.0017660378206861658,0.860286144115759,0.0002840167368126311,0.00029117040744197625
0.0017755517443614986,0.8647749875863956,0.0002855467796241621,0.0002927389882013307
0.0017851169210409538,0.8692856715560737,0.00028708506501634026,0.0002943160191512946
0.0017947336268325266,0.8738182763131461,0.00028863163739323126,0.0002959015458143611
0.0018044021393316572,0.8783728819895826,0.00029018654139811384,0.000297495613958261
0.0018141227376292305,0.882949568551044,0.0002917498219147659,0.0002990982695972822
0.0018238957023196383,0.8875484157867772,0.00029332152406876124,0.00030070955899359823
0.0018337213155088837,0.8921695032993203,0.0002949016932287726,0.00030232952865860533
0.0018435998608227122,0.896812910494004,0.0002964903750078799,0.00030395822535426217
0.0018535316234148125,0.901478716568271,0.00029808761526488846,0.00030559569609444253
0.0018635168899750342,0.9061670005007815,0.0002996934601056511,0.00030724198814629003
0.001873555948737678,0.9108778410403306,0.0003013079558844009,0.00030889714903158463
0.0018836490894898021,0.9156113166945472,0.00030293114920508735,0.0003105612265281125
0.0018937966035795929,0.9203675057183915,0.00030456308692272275,0.00031223426867104596
0.001903998783924782,0.9251464861024452,0.00030620381614473514,0.0003139163237543313
0.001914255925021086,0.9299483355609721,0.00030785338423232637,0.0003156074403320801
0.0019245683229507247,0.93477313151978,0.00030951183880184135,0.0003173076672199736
0.0019349362753909541,0.9396209511038444,0.0003111792277261408,0.0003190170534966699
0.0019453600816226634,0.944491871124717,0.0003128555991359836,0.0003207356485052209
0.0019558400425390213,0.9493859680677099,0.00031454100142141745,0.00032246350185449805
0.0019663764606541482,0.9543033180788351,0.00031623548323317315,0.0003242006634206224
0.001976969640111862,0.959243996951525,0.00031793909348407177,0.0003259471833484059
0.001987619886694445,0.9642080801131042,0.00031965188135043394,0.0003277031120527976
0.0019983275078314833,0.9691956426110278,0.0003213738962735018,0.0003294685002203404
0.00200909281260873,0.9742067590988669,0.00032310518796086385,0.00033124339881063236
0.0020199161117770304,0.9792415038220522,0.0003248458063878911,0.0003330278590577987
0.0020307977177613,0.9842999506033666,0.00032659580179918043,0.00033482193247197145
0.0020417379446695297,0.9893821728281743,0.00032835522471000273,0.0003366256708407747
0.0020527371083018655,0.9944882434294008,0.00033012412590776327,0.00033843912623082094
0.0020637955261597115,0.99961823487224,0.00033190255645346574,0.0003402623509892124
0.002074913517454911,1.004772219138607,0.00033369056768318864,0.0003420953977450546
0.0020860914031189427,1.0099502677113057,0.00033548821120956427,0.0003439383194109727
0.002097329505812197,1.015152451557935,0.00033729553892327026,0.00034579116918464017
0.002108628149933291,1.0203788411145134,0.00033911260299452814,0.00034765400055031563
0.0021199876616284194,1.0256295062688134,0.00034093945587460695,0.0003495268672803837
0.0021314083688007877,1.0309045163434263,0.0003427761502973399,0.00035140982343691084
0.0021428906011200606,1.036203940078519,0.0003446227392806444,0.00035330292337320266
0.0021544346900318843,1.0415278456143096,0.0003464792761280533,0.0003552062217353742
0.0021660409687674627,1.046876300473244,0.0003483458144302547,0.0003571197734639287
0.002177709772353159,1.0522493715418597,0.00035022240806663655,0.0003590436337953404
0.0021894414376201856,1.05764712505236,0.0003521091112068443,0.00036097785826365227
0.0022012363032143075,1.0630696265638597,0.00035400597831234217,0.0003629225027020761
0.0022130947096056387,1.0685169409433346,0.0003559130641379879,0.00036487762324460734
0.002225016999098451,1.0739891323462343,0.0003578304237336108,0.000366843276327642
0.002237003515841063,1.0794862641967817,0.0003597581124456019,0.00036881951869160805
0.0022490546058357825,1.08500839916795,0.00036169618591851263,0.00037080640738260335
